Brand_Name;Sustainability_Rating;Material_Type;Eco_Friendly_Manufacturing;Carbon_Footprint_MT;Water_Usage_Liters;Waste_Production_KG;Recycling_Programs;Average_Price_USD;Product_Category
cover story;F;Acrylic;No;750;6200000;270000;No;23,569;Blouse
zink london;F;Acrylic;No;750;6200000;270000;No;14,937;Scarf
rare;F;Plastic;No;800;6500000;300000;No;12,272;Cardigan
rare;F;Acrylic;No;750;6200000;270000;No;10.386999999999999;Hat
van heusen;F;Plastic;No;800;6500000;300000;No;12,987;Cardigan
fratini;F;Nylon;No;600;5500000;230000;No;10.386999999999999;Jacket
rare;F;Nylon;No;600;5500000;230000;No;9,932;Scarf
and;F;Acrylic;No;750;6200000;270000;No;28,067;Hat
fratini;F;Acrylic;No;750;6200000;270000;No;6,487;Sweater
zink london;F;Nylon;No;600;5500000;230000;No;10,907;Dress
allen solly;F;Plastic;No;800;6500000;300000;No;19,487;T-shirt
stop;F;Polyester;No;700;6000000;250000;No;8,437;Scarf
fratini;F;Plastic;No;800;6500000;300000;No;11.036999999999999;Hat
van heusen;F;Synthetic Blend;No;650;5800000;240000;No;12,987;Pajamas
zink london;F;Nylon;No;600;5500000;230000;No;11.036999999999999;Dress
fratini;F;Plastic;No;800;6500000;300000;No;12,337;Coat
madame;F;Synthetic Blend;No;650;5800000;240000;No;15.456999999999999;Hat
altlife;F;Plastic;No;800;6500000;300000;No;8,437;T-shirt
stop;F;Plastic;No;800;6500000;300000;No;11.036999999999999;Scarf
and;F;Synthetic Blend;No;650;5800000;240000;No;30,147;Shirt
rare;F;Plastic;No;800;6500000;300000;No;6,487;Socks
fratini;F;Polyester;No;700;6000000;250000;No;12,987;Blouse
rare;F;Synthetic Blend;No;650;5800000;240000;No;11,687;Socks
latin quarters;F;Nylon;No;600;5500000;230000;No;12,337;Socks
fratini;F;Nylon;No;600;5500000;230000;No;6,487;Socks
latin quarters;F;Synthetic Blend;No;650;5800000;240000;No;25,467;Socks
zink london;F;Nylon;No;600;5500000;230000;No;11,687;Dress
rare;F;Synthetic Blend;No;650;5800000;240000;No;9,932;Pajamas
van heusen;F;Synthetic Blend;No;650;5800000;240000;No;12,987;Hat
van heusen;F;Nylon;No;600;5500000;230000;No;12,987;Hat
rare;F;Synthetic Blend;No;650;5800000;240000;No;7,592;Hat
life;F;Nylon;No;600;5500000;230000;No;6,487;Jacket
only;F;Polyester;No;700;6000000;250000;No;14,027;Dress
and;F;Synthetic Blend;No;650;5800000;240000;No;25,987;Socks
rare;F;Plastic;No;800;6500000;300000;No;7,007;Hat
life;F;Plastic;No;800;6500000;300000;No;6,487;Shirt
van heusen;F;Acrylic;No;750;6200000;270000;No;10.386999999999999;Cardigan
zink london;F;Acrylic;No;750;6200000;270000;No;12.466999999999999;Jacket
fratini;F;Nylon;No;600;5500000;230000;No;6,487;Pajamas
zink london;F;Synthetic Blend;No;650;5800000;240000;No;14,027;Jacket
latin quarters;F;Plastic;No;800;6500000;300000;No;35.086999999999996;Sweater
rare;F;Acrylic;No;750;6200000;270000;No;7,592;Sweater
rare;F;Nylon;No;600;5500000;230000;No;7.2669999999999995;Blouse
latin quarters;F;Synthetic Blend;No;650;5800000;240000;No;24,557;T-shirt
rare;F;Synthetic Blend;No;650;5800000;240000;No;6,747;Pajamas
zink london;F;Polyester;No;700;6000000;250000;No;17,147;Jacket
latin quarters;F;Synthetic Blend;No;650;5800000;240000;No;36,387;Coat
van heusen;F;Synthetic Blend;No;650;5800000;240000;No;19,487;Hat
rare;F;Plastic;No;800;6500000;300000;No;7,787;Shirt
rare;F;Acrylic;No;750;6200000;270000;No;14,027;Pajamas
and;F;Synthetic Blend;No;650;5800000;240000;No;27,287;Dress
zink london;F;Polyester;No;700;6000000;250000;No;21,047;Sweater
latin quarters;F;Acrylic;No;750;6200000;270000;No;15,587;Dress
rare;F;Plastic;No;800;6500000;300000;No;11,102;Pajamas
life;F;Polyester;No;700;6000000;250000;No;7,787;Hat
rare;F;Synthetic Blend;No;650;5800000;240000;No;10,907;Sweater
allen solly;F;Plastic;No;800;6500000;300000;No;12.466999999999999;Shirt
rare;F;Synthetic Blend;No;650;5800000;240000;No;12,272;Jacket
van heusen;F;Nylon;No;600;5500000;230000;No;12,987;Pajamas
zink london;F;Polyester;No;700;6000000;250000;No;10,907;Cardigan
rare;F;Synthetic Blend;No;650;5800000;240000;No;8,762;Cardigan
zink z;F;Nylon;No;600;5500000;230000;No;29.886999999999997;Shirt
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;20,787;Blouse
zink london;F;Synthetic Blend;No;650;5800000;240000;No;19,487;Socks
latin quarters;F;Plastic;No;800;6500000;300000;No;19,487;Scarf
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Jacket
zink london;F;Acrylic;No;750;6200000;270000;No;11,687;Blouse
and;F;Polyester;No;700;6000000;250000;No;28,067;Shirt
and;F;Plastic;No;800;6500000;300000;No;36,387;Scarf
and;F;Polyester;No;700;6000000;250000;No;19,747;Blouse
fratini;F;Polyester;No;700;6000000;250000;No;29.886999999999997;Blouse
fratini;F;Polyester;No;700;6000000;250000;No;8,437;Scarf
life;F;Acrylic;No;750;6200000;270000;No;6,487;Jacket
only;F;Polyester;No;700;6000000;250000;No;10.126999999999999;Socks
zink london;F;Acrylic;No;750;6200000;270000;No;23,387;Dress
fratini;F;Nylon;No;600;5500000;230000;No;12,987;Hat
rare;F;Plastic;No;800;6500000;300000;No;6,487;Scarf
madame;F;Synthetic Blend;No;650;5800000;240000;No;16,367;Hat
and;F;Plastic;No;800;6500000;300000;No;14,937;Cardigan
zink london;F;Polyester;No;700;6000000;250000;No;23,387;Shirt
and;F;Synthetic Blend;No;650;5800000;240000;No;17.666999999999998;T-shirt
rare;F;Acrylic;No;750;6200000;270000;No;7,592;Hat
van heusen;F;Polyester;No;700;6000000;250000;No;12,987;Hat
altlife;F;Nylon;No;600;5500000;230000;No;3,887;Hat
life;F;Nylon;No;600;5500000;230000;No;6,487;Scarf
zink london;F;Synthetic Blend;No;650;5800000;240000;No;14.806999999999999;Blouse
latin quarters;F;Plastic;No;800;6500000;300000;No;20,787;Cardigan
rare;F;Plastic;No;800;6500000;300000;No;8,762;Scarf
fratini;F;Acrylic;No;750;6200000;270000;No;12,337;Sweater
zink london;F;Polyester;No;700;6000000;250000;No;11,687;Coat
latin quarters;F;Nylon;No;600;5500000;230000;No;10.386999999999999;Scarf
and;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Coat
zink london;F;Synthetic Blend;No;650;5800000;240000;No;19,487;Shirt
van heusen;F;Polyester;No;700;6000000;250000;No;22,087;Socks
stop;F;Plastic;No;800;6500000;300000;No;19,487;Socks
madame;F;Polyester;No;700;6000000;250000;No;24,557;Sweater
stop;F;Nylon;No;600;5500000;230000;No;10.386999999999999;Jacket
altlife;F;Acrylic;No;750;6200000;270000;No;5.186999999999999;Coat
and;F;Polyester;No;700;6000000;250000;No;20,787;Coat
rare;F;Nylon;No;600;5500000;230000;No;11,102;Hat
madame;F;Synthetic Blend;No;650;5800000;240000;No;13,247;Pajamas
zink london;F;Polyester;No;700;6000000;250000;No;21,047;Hat
life;F;Polyester;No;700;6000000;250000;No;6,487;Jacket
rare;F;Synthetic Blend;No;650;5800000;240000;No;9.866999999999999;Scarf
van heusen;F;Acrylic;No;750;6200000;270000;No;32,487;Cardigan
zink london;F;Acrylic;No;750;6200000;270000;No;25,727;Pajamas
rare;F;Acrylic;No;750;6200000;270000;No;6,747;Shirt
zink london;F;Polyester;No;700;6000000;250000;No;7,787;Hat
rare;F;Plastic;No;800;6500000;300000;No;11,687;Blouse
zink london;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Pajamas
madame;F;Plastic;No;800;6500000;300000;No;16,367;Cardigan
fratini;F;Synthetic Blend;No;650;5800000;240000;No;7,787;Hat
zink london;F;Plastic;No;800;6500000;300000;No;21.826999999999998;T-shirt
and;F;Nylon;No;600;5500000;230000;No;44,707;Blouse
zink london;F;Synthetic Blend;No;650;5800000;240000;No;11,687;Jacket
zink london;F;Synthetic Blend;No;650;5800000;240000;No;15,587;Pajamas
latin quarters;F;Polyester;No;700;6000000;250000;No;38.986999999999995;Jacket
forever new;F;Acrylic;No;750;6200000;270000;No;31,2;Scarf
van heusen;F;Plastic;No;800;6500000;300000;No;19,487;Coat
cover story;F;Synthetic Blend;No;650;5800000;240000;No;23,569;Socks
cover story;F;Acrylic;No;750;6200000;270000;No;45,37;Hat
van heusen;F;Acrylic;No;750;6200000;270000;No;12,987;Hat
rare;F;Acrylic;No;750;6200000;270000;No;7.2669999999999995;Scarf
altlife;F;Polyester;No;700;6000000;250000;No;8,437;Socks
zink london;F;Nylon;No;600;5500000;230000;No;14,027;Socks
zink london;F;Nylon;No;600;5500000;230000;No;25,727;T-shirt
latin quarters;F;Plastic;No;800;6500000;300000;No;38.986999999999995;Shirt
allen solly;F;Acrylic;No;750;6200000;270000;No;15,587;Shirt
vero moda;F;Acrylic;No;750;6200000;270000;No;45.486999999999995;Coat
and;F;Polyester;No;700;6000000;250000;No;22,802;Shirt
latin quarters;F;Polyester;No;700;6000000;250000;No;38.986999999999995;T-shirt
and;F;Polyester;No;700;6000000;250000;No;50.946999999999996;Sweater
life;F;Polyester;No;700;6000000;250000;No;3.2369999999999997;Hat
zink london;F;Acrylic;No;750;6200000;270000;No;14,027;Socks
altlife;F;Acrylic;No;750;6200000;270000;No;8,437;Pajamas
latin quarters;F;Plastic;No;800;6500000;300000;No;10.386999999999999;Blouse
latin quarters;F;Polyester;No;700;6000000;250000;No;10.386999999999999;Sweater
and;F;Nylon;No;600;5500000;230000;No;9.866999999999999;Cardigan
and;F;Acrylic;No;750;6200000;270000;No;40,547;Pajamas
stop;F;Nylon;No;600;5500000;230000;No;19,487;Pajamas
calvin klein underwear;F;Synthetic Blend;No;650;5800000;240000;No;27,287;Cardigan
and;F;Nylon;No;600;5500000;230000;No;25,987;Socks
and;F;Acrylic;No;750;6200000;270000;No;30,147;Pajamas
latin quarters;F;Nylon;No;600;5500000;230000;No;10.386999999999999;T-shirt
and;F;Polyester;No;700;6000000;250000;No;30,147;Jacket
latin quarters;F;Acrylic;No;750;6200000;270000;No;10.386999999999999;Hat
van heusen;F;Polyester;No;700;6000000;250000;No;19,487;Socks
zink london;F;Polyester;No;700;6000000;250000;No;20,267;Cardigan
magre;F;Synthetic Blend;No;650;5800000;240000;No;17,147;Scarf
cover story;F;Polyester;No;700;6000000;250000;No;10.334999999999999;Dress
zink london;F;Acrylic;No;750;6200000;270000;No;9,087;Jacket
fratini;F;Acrylic;No;750;6200000;270000;No;6,487;Socks
rare;F;Acrylic;No;750;6200000;270000;No;7,787;Dress
fratini;F;Acrylic;No;750;6200000;270000;No;16,887;Cardigan
latin quarters;F;Polyester;No;700;6000000;250000;No;27,287;Shirt
altlife;F;Nylon;No;600;5500000;230000;No;3,887;Coat
marie claire;F;Plastic;No;800;6500000;300000;No;12,805;T-shirt
only;F;Polyester;No;700;6000000;250000;No;29,237;Jacket
forever new;F;Plastic;No;800;6500000;300000;No;60.839999999999996;Cardigan
vero moda;F;Acrylic;No;750;6200000;270000;No;14.806999999999999;Shirt
and;F;Polyester;No;700;6000000;250000;No;21.826999999999998;Sweater
forever new;F;Plastic;No;800;6500000;300000;No;52;Coat
zink london;F;Acrylic;No;750;6200000;270000;No;11,687;Dress
rare;F;Synthetic Blend;No;650;5800000;240000;No;7,007;Shirt
and;F;Plastic;No;800;6500000;300000;No;21.826999999999998;T-shirt
forever new;F;Synthetic Blend;No;650;5800000;240000;No;72,8;Dress
rare;F;Nylon;No;600;5500000;230000;No;7,787;Jacket
magre;F;Synthetic Blend;No;650;5800000;240000;No;18,642;T-shirt
zink london;F;Synthetic Blend;No;650;5800000;240000;No;11,687;T-shirt
life;F;Polyester;No;700;6000000;250000;No;4,537;Blouse
van heusen;F;Polyester;No;700;6000000;250000;No;38.986999999999995;Scarf
van heusen;F;Polyester;No;700;6000000;250000;No;19,487;Jacket
only;F;Plastic;No;800;6500000;300000;No;15,587;Socks
madame;F;Plastic;No;800;6500000;300000;No;30,017;Scarf
and;F;Nylon;No;600;5500000;230000;No;16,627;Coat
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Blouse
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;17,927;Cardigan
zink london;F;Nylon;No;600;5500000;230000;No;21,047;Sweater
forever new;F;Polyester;No;700;6000000;250000;No;70,2;Hat
zink london;F;Plastic;No;800;6500000;300000;No;21.826999999999998;Pajamas
and;F;Polyester;No;700;6000000;250000;No;38,467;Hat
zink london;F;Nylon;No;600;5500000;230000;No;15,587;Jacket
rare;F;Plastic;No;800;6500000;300000;No;9,347;Scarf
zink london;F;Synthetic Blend;No;650;5800000;240000;No;17,147;Pajamas
only;F;Polyester;No;700;6000000;250000;No;25,467;Hat
vero moda;F;Acrylic;No;750;6200000;270000;No;12,987;Coat
zink london;F;Polyester;No;700;6000000;250000;No;19,487;Dress
fratini;F;Nylon;No;600;5500000;230000;No;11.036999999999999;Jacket
get wrapped;F;Acrylic;No;750;6200000;270000;No;5.186999999999999;T-shirt
latin quarters;F;Plastic;No;800;6500000;300000;No;27,287;Sweater
zink london;F;Acrylic;No;750;6200000;270000;No;12.466999999999999;Coat
cover story;F;Synthetic Blend;No;650;5800000;240000;No;27,209;Blouse
allen solly;F;Nylon;No;600;5500000;230000;No;31.186999999999998;Coat
zink london;F;Synthetic Blend;No;650;5800000;240000;No;25,727;Dress
van heusen;F;Nylon;No;600;5500000;230000;No;12,987;Hat
zink london;F;Nylon;No;600;5500000;230000;No;19,487;Shirt
and;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Socks
madame;F;Acrylic;No;750;6200000;270000;No;26,377;Blouse
zink london;F;Synthetic Blend;No;650;5800000;240000;No;12,987;Blouse
fratini;F;Plastic;No;800;6500000;300000;No;6,487;Dress
zink london;F;Synthetic Blend;No;650;5800000;240000;No;20,267;Coat
and;F;Nylon;No;600;5500000;230000;No;40,547;Pajamas
fratini;F;Acrylic;No;750;6200000;270000;No;9,087;Coat
zink london;F;Polyester;No;700;6000000;250000;No;13,247;Hat
and;F;Nylon;No;600;5500000;230000;No;19,747;Shirt
zink london;F;Plastic;No;800;6500000;300000;No;13,247;Sweater
zink london;F;Polyester;No;700;6000000;250000;No;23,387;Cardigan
zink london;F;Nylon;No;600;5500000;230000;No;18.186999999999998;Socks
only;F;Synthetic Blend;No;650;5800000;240000;No;31,837;Cardigan
zink london;F;Polyester;No;700;6000000;250000;No;11,687;Hat
zink london;F;Polyester;No;700;6000000;250000;No;19,487;Shirt
vero moda;F;Plastic;No;800;6500000;300000;No;33,787;Socks
forever new;F;Polyester;No;700;6000000;250000;No;31,2;Blouse
and;F;Plastic;No;800;6500000;300000;No;32,227;Cardigan
only;F;Plastic;No;800;6500000;300000;No;10.126999999999999;T-shirt
cover story;F;Plastic;No;800;6500000;300000;No;27,209;Jacket
and;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Jacket
zink london;F;Synthetic Blend;No;650;5800000;240000;No;21.826999999999998;Scarf
latin quarters;F;Polyester;No;700;6000000;250000;No;18,837;Cardigan
allen solly;F;Nylon;No;600;5500000;230000;No;15,587;T-shirt
van heusen;F;Acrylic;No;750;6200000;270000;No;12,987;Hat
allen solly;F;Plastic;No;800;6500000;300000;No;13,247;Pajamas
rare;F;Plastic;No;800;6500000;300000;No;7,592;T-shirt
and;F;Plastic;No;800;6500000;300000;No;17.666999999999998;Sweater
infuse;F;Nylon;No;600;5500000;230000;No;4,147;Coat
zink london;F;Polyester;No;700;6000000;250000;No;15,587;Sweater
zink london;F;Synthetic Blend;No;650;5800000;240000;No;17,927;Pajamas
zink london;F;Nylon;No;600;5500000;230000;No;18.186999999999998;Jacket
rare;F;Polyester;No;700;6000000;250000;No;7,007;Pajamas
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;10.126999999999999;Dress
infuse;F;Plastic;No;800;6500000;300000;No;5,447;Cardigan
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;17.666999999999998;Dress
rare;F;Plastic;No;800;6500000;300000;No;7.2669999999999995;Hat
zink london;F;Plastic;No;800;6500000;300000;No;20,267;Scarf
rare;F;Polyester;No;700;6000000;250000;No;14,027;T-shirt
allen solly;F;Acrylic;No;750;6200000;270000;No;13,247;Pajamas
latin quarters;F;Polyester;No;700;6000000;250000;No;6,487;Coat
van heusen;F;Synthetic Blend;No;650;5800000;240000;No;19,487;Hat
rare;F;Nylon;No;600;5500000;230000;No;12,272;Pajamas
fratini;F;Nylon;No;600;5500000;230000;No;16,887;Socks
latin quarters;F;Nylon;No;600;5500000;230000;No;22,737;Sweater
zink london;F;Nylon;No;600;5500000;230000;No;20,787;Sweater
only;F;Nylon;No;600;5500000;230000;No;19,487;Scarf
cover story;F;Acrylic;No;750;6200000;270000;No;38,87;Shirt
rare;F;Nylon;No;600;5500000;230000;No;10,907;Coat
van heusen;F;Acrylic;No;750;6200000;270000;No;12,987;Jacket
forever new;F;Plastic;No;800;6500000;300000;No;63.699999999999996;T-shirt
van heusen;F;Acrylic;No;750;6200000;270000;No;19,487;Socks
and;F;Acrylic;No;750;6200000;270000;No;40,547;Coat
van heusen;F;Plastic;No;800;6500000;300000;No;12,987;T-shirt
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Pajamas
altlife;F;Plastic;No;800;6500000;300000;No;3,887;Sweater
altlife;F;Acrylic;No;750;6200000;270000;No;3,887;Hat
zink london;F;Plastic;No;800;6500000;300000;No;27,287;Pajamas
sera;F;Acrylic;No;750;6200000;270000;No;5,044;Shirt
faballey;F;Nylon;No;600;5500000;230000;No;21,84;Hat
life;F;Nylon;No;600;5500000;230000;No;7,787;Sweater
forever new;F;Polyester;No;700;6000000;250000;No;76,44;Shirt
and;F;Synthetic Blend;No;650;5800000;240000;No;25,727;T-shirt
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;36,387;Scarf
stop;F;Synthetic Blend;No;650;5800000;240000;No;6,487;Pajamas
stop;F;Synthetic Blend;No;650;5800000;240000;No;6,487;Shirt
cover story;F;Nylon;No;600;5500000;230000;No;19,422;Scarf
allen solly;F;Nylon;No;600;5500000;230000;No;19,487;Dress
zink london;F;Synthetic Blend;No;650;5800000;240000;No;19,487;Cardigan
only;F;Polyester;No;700;6000000;250000;No;14,027;Pajamas
and;F;Acrylic;No;750;6200000;270000;No;16.041999999999998;Dress
rare;F;Acrylic;No;750;6200000;270000;No;12,987;Blouse
altlife;F;Nylon;No;600;5500000;230000;No;8,437;Jacket
fratini;F;Acrylic;No;750;6200000;270000;No;6,487;Dress
only;F;Acrylic;No;750;6200000;270000;No;25,987;Cardigan
sera;F;Acrylic;No;750;6200000;270000;No;12,987;T-shirt
stop;F;Polyester;No;700;6000000;250000;No;19,487;Socks
life;F;Plastic;No;800;6500000;300000;No;5.186999999999999;Socks
altlife;F;Plastic;No;800;6500000;300000;No;8,437;Jacket
rare;F;Nylon;No;600;5500000;230000;No;8,762;Socks
zink london;F;Plastic;No;800;6500000;300000;No;10,907;Scarf
zink london;F;Synthetic Blend;No;650;5800000;240000;No;11,687;Cardigan
and;F;Synthetic Blend;No;650;5800000;240000;No;32,487;Cardigan
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;13,247;Coat
rare;F;Acrylic;No;750;6200000;270000;No;7,592;Coat
adidas;F;Acrylic;No;750;6200000;270000;No;13.636999999999999;Shirt
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Dress
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;21.826999999999998;Dress
latin quarters;F;Plastic;No;800;6500000;300000;No;37,687;Socks
forever new;F;Plastic;No;800;6500000;300000;No;35.489999999999995;Shirt
van heusen;F;Nylon;No;600;5500000;230000;No;10.386999999999999;Pajamas
reebok;F;Synthetic Blend;No;650;5800000;240000;No;12,987;Pajamas
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Shirt
and;F;Polyester;No;700;6000000;250000;No;12,987;Cardigan
adidas;F;Acrylic;No;750;6200000;270000;No;18.186999999999998;Coat
infuse;F;Acrylic;No;750;6200000;270000;No;4,147;Cardigan
allen solly;F;Plastic;No;800;6500000;300000;No;13,247;Jacket
zink london;F;Acrylic;No;750;6200000;270000;No;19,487;Pajamas
zink london;F;Plastic;No;800;6500000;300000;No;6,487;Dress
zink london;F;Acrylic;No;750;6200000;270000;No;9,087;Socks
insense;F;Plastic;No;800;6500000;300000;No;6,487;Socks
zink london;F;Nylon;No;600;5500000;230000;No;12.466999999999999;Scarf
madame;F;Polyester;No;700;6000000;250000;No;16,367;Pajamas
madame;F;Plastic;No;800;6500000;300000;No;18.186999999999998;Shirt
rare;F;Polyester;No;700;6000000;250000;No;12.466999999999999;Shirt
and;F;Plastic;No;800;6500000;300000;No;32,227;Coat
allen solly;F;Nylon;No;600;5500000;230000;No;11,687;Pajamas
and;F;Acrylic;No;750;6200000;270000;No;19,747;Dress
rare;F;Synthetic Blend;No;650;5800000;240000;No;11,102;Jacket
rare;F;Plastic;No;800;6500000;300000;No;14,027;Cardigan
infuse;F;Polyester;No;700;6000000;250000;No;4,147;Blouse
spykar;F;Nylon;No;600;5500000;230000;No;20.916999999999998;Shirt
and;F;Plastic;No;800;6500000;300000;No;16.041999999999998;Hat
madame;F;Polyester;No;700;6000000;250000;No;15.456999999999999;Jacket
zink london;F;Polyester;No;700;6000000;250000;No;11,687;Coat
rare;F;Synthetic Blend;No;650;5800000;240000;No;10,517;Jacket
magre;F;Nylon;No;600;5500000;230000;No;18,642;Cardigan
forever new;F;Nylon;No;600;5500000;230000;No;62,4;Hat
zink london;F;Synthetic Blend;No;650;5800000;240000;No;23,387;Cardigan
and;F;Polyester;No;700;6000000;250000;No;21,047;Dress
rare;F;Plastic;No;800;6500000;300000;No;14,027;Cardigan
latin quarters;F;Nylon;No;600;5500000;230000;No;35.086999999999996;Socks
rare;F;Nylon;No;600;5500000;230000;No;7,787;Scarf
forever new;F;Nylon;No;600;5500000;230000;No;33,8;Cardigan
zink london;F;Acrylic;No;750;6200000;270000;No;14,937;Hat
allen solly;F;Synthetic Blend;No;650;5800000;240000;No;36,387;Sweater
rare;F;Synthetic Blend;No;650;5800000;240000;No;7,007;Hat
latin quarters;F;Acrylic;No;750;6200000;270000;No;27,287;Cardigan
rare;F;Acrylic;No;750;6200000;270000;No;7.2669999999999995;Dress
fratini;F;Nylon;No;600;5500000;230000;No;16,887;Sweater
van heusen;F;Plastic;No;800;6500000;300000;No;19,487;Blouse
fratini;F;Synthetic Blend;No;650;5800000;240000;No;6,487;Hat
insense;F;Acrylic;No;750;6200000;270000;No;5,837;Scarf
zink london;F;Synthetic Blend;No;650;5800000;240000;No;9,087;Coat
fratini;F;Nylon;No;600;5500000;230000;No;8,437;Dress
vero moda;F;Nylon;No;600;5500000;230000;No;12,987;Pajamas
and;F;Polyester;No;700;6000000;250000;No;40,287;Scarf
zink london;F;Polyester;No;700;6000000;250000;No;25,727;Dress
madame;F;Synthetic Blend;No;650;5800000;240000;No;7,787;Jacket
zink london;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Sweater
forever new;F;Acrylic;No;750;6200000;270000;No;101.39999999999999;Pajamas
stop;F;Nylon;No;600;5500000;230000;No;6,487;Coat
and;F;Nylon;No;600;5500000;230000;No;45.486999999999995;Shirt
rare;F;Acrylic;No;750;6200000;270000;No;11,102;Hat
latin quarters;F;Acrylic;No;750;6200000;270000;No;18.186999999999998;Shirt
rare;F;Plastic;No;800;6500000;300000;No;9,347;Coat
only;F;Acrylic;No;750;6200000;270000;No;22,737;Coat
altlife;F;Acrylic;No;750;6200000;270000;No;3,887;Coat
and;F;Plastic;No;800;6500000;300000;No;30,147;Shirt
cover story;F;Acrylic;No;750;6200000;270000;No;33,67;Jacket
and;F;Polyester;No;700;6000000;250000;No;16,237;Scarf
and;F;Acrylic;No;750;6200000;270000;No;40,287;Scarf
latin quarters;F;Plastic;No;800;6500000;300000;No;10.386999999999999;Jacket
allen solly;F;Polyester;No;700;6000000;250000;No;17,927;T-shirt
vero moda;F;Acrylic;No;750;6200000;270000;No;25,987;Hat
rare;F;Plastic;No;800;6500000;300000;No;9,087;Cardigan
only;F;Polyester;No;700;6000000;250000;No;29,237;Shirt
zink london;F;Plastic;No;800;6500000;300000;No;21,047;Blouse
allen solly;F;Plastic;No;800;6500000;300000;No;23,907;Dress
zink london;F;Acrylic;No;750;6200000;270000;No;11,687;Coat
van heusen;F;Nylon;No;600;5500000;230000;No;19,487;Pajamas
rare;F;Polyester;No;700;6000000;250000;No;11,635;Blouse
only;F;Plastic;No;800;6500000;300000;No;17,927;Dress
latin quarters;F;Polyester;No;700;6000000;250000;No;44,187;T-shirt
vero moda;F;Synthetic Blend;No;650;5800000;240000;No;22,737;Scarf
vero moda;F;Polyester;No;700;6000000;250000;No;23,387;Jacket
zink london;F;Nylon;No;600;5500000;230000;No;10,907;Pajamas
and;F;Acrylic;No;750;6200000;270000;No;21.826999999999998;Dress
cover story;F;Acrylic;No;750;6200000;270000;No;26,299;Socks
magre;F;Synthetic Blend;No;650;5800000;240000;No;20,267;Hat
fratini;F;Synthetic Blend;No;650;5800000;240000;No;16,887;Pajamas
get wrapped;F;Polyester;No;700;6000000;250000;No;5.186999999999999;Sweater
stop;F;Synthetic Blend;No;650;5800000;240000;No;12,337;Jacket
life;F;Acrylic;No;750;6200000;270000;No;8,437;Jacket
